ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
23670,0,0,42,0,-42
23671,1,1,1515,1894,379
23672,1,0,149,0,-149
23673,0,0,189,0,-189
23674,1,1,845,1509,664
23675,1,1,257,1455,1198
23676,1,1,45,1273,1228
23677,0,0,246,0,-246
23678,1,1,1177,1326,149
23679,1,0,35,0,-35
23680,0,0,35,0,-35
23681,0,0,2,0,-2
23682,1,0,45,0,-45
23683,0,0,60,0,-60
23684,1,0,7,0,-7
23685,1,0,0,0,0
23686,0,0,15,0,-15
23687,0,0,28,0,-28
23688,1,1,29,1369,1340
23689,0,0,40,0,-40
23690,0,0,10,0,-10
23691,1,1,381,1302,921
23692,1,0,91,0,-91
23693,1,1,360,1335,975
23694,1,0,29,0,-29
23695,1,0,19,0,-19
23696,0,0,125,0,-125
23697,1,1,498,3719,3221
23698,1,0,145,0,-145
23699,1,0,28,0,-28
23700,1,1,174,1673,1499
23701,1,0,53,0,-53
23702,0,0,18,0,-18
23703,0,0,137,0,-137
23704,0,0,59,0,-59
23705,1,1,229,1254,1025
23706,0,0,33,0,-33
23707,0,0,222,0,-222
23708,1,0,19,0,-19
23709,1,1,264,1245,981
23710,0,0,72,0,-72
23711,1,1,375,1406,1031
23712,1,0,17,0,-17
23713,0,0,97,0,-97
23714,1,1,464,1207,743
23715,1,1,1412,1435,23
23716,1,0,147,0,-147
23717,1,0,7,0,-7
23718,0,0,10,0,-10
23719,1,1,871,1288,417
23720,1,1,1157,2405,1248
23721,0,0,10,0,-10
23722,1,1,99,1339,1240
23723,0,0,26,0,-26
23724,1,1,183,1622,1439
23725,0,0,101,0,-101
23726,1,0,14,0,-14
23727,0,0,7,0,-7
23728,0,0,15,0,-15
23729,1,1,197,1414,1217
23730,1,0,11,0,-11
23731,0,0,14,0,-14
23732,0,0,31,0,-31
23733,1,1,1043,1401,358
23734,1,1,1068,1243,175
23735,0,0,133,0,-133
23736,1,1,783,1414,631
23737,1,0,27,0,-27
23738,0,0,19,0,-19
23739,0,0,58,0,-58
23740,1,0,5,0,-5
23741,1,1,173,1489,1316
23742,1,0,76,0,-76
23743,0,0,31,0,-31
23744,0,0,265,0,-265
23745,1,1,350,1284,934
23746,0,0,61,0,-61
23747,1,1,236,1229,993
23748,0,0,159,0,-159
23749,0,0,103,0,-103
23750,1,0,13,0,-13
23751,0,0,60,0,-60
23752,1,0,3,0,-3
23753,0,0,1,0,-1
23754,0,0,149,0,-149
23755,1,1,278,2393,2115
23756,1,1,87,1300,1213
23757,1,1,1224,1945,721
23758,1,0,50,0,-50
23759,0,0,74,0,-74
23760,0,0,61,0,-61
23761,1,1,275,1327,1052
23762,0,0,14,0,-14
23763,1,1,417,1350,933
23764,0,0,32,0,-32
23765,0,0,11,0,-11
23766,0,0,77,0,-77
23767,1,0,8,0,-8
23768,1,0,31,0,-31
23769,0,0,76,0,-76
23770,1,0,16,0,-16
23771,1,1,471,2589,2118
23772,1,0,101,0,-101
23773,1,0,29,0,-29
23774,1,0,14,0,-14
23775,0,0,2,0,-2
23776,0,0,21,0,-21
23777,1,0,60,0,-60
23778,1,0,13,0,-13
23779,1,1,240,2980,2740
23780,0,0,95,0,-95
23781,1,1,164,1741,1577
23782,1,0,3,0,-3
23783,1,1,596,1282,686
23784,0,0,26,0,-26
23785,0,0,4,0,-4
23786,0,0,135,0,-135
23787,0,0,14,0,-14
23788,1,0,60,0,-60
23789,0,0,30,0,-30
23790,1,0,126,0,-126
23791,1,0,96,0,-96
23792,1,0,6,0,-6
23793,1,1,167,1908,1741
23794,0,0,57,0,-57
23795,0,0,4,0,-4
23796,1,1,209,2485,2276
23797,0,0,130,0,-130
23798,1,1,418,1583,1165
23799,1,1,419,1451,1032
23800,0,0,8,0,-8
23801,1,1,104,1200,1096
23802,1,1,360,3273,2913
23803,1,0,22,0,-22
23804,1,0,25,0,-25
23805,1,1,292,1468,1176
23806,0,0,29,0,-29
23807,0,0,76,0,-76
23808,0,0,118,0,-118
23809,1,0,39,0,-39
23810,1,0,7,0,-7
23811,0,0,31,0,-31
23812,1,1,597,1685,1088
23813,1,1,149,1645,1496
23814,1,1,687,1517,830
23815,1,1,298,1663,1365
23816,1,1,438,4379,3941
23817,0,0,84,0,-84
23818,1,0,6,0,-6
23819,1,1,97,1426,1329
23820,1,0,35,0,-35
23821,1,1,68,1394,1326
23822,1,0,111,0,-111
23823,1,1,1570,1314,-256
23824,0,0,15,0,-15
23825,1,1,864,1830,966
23826,0,0,106,0,-106
23827,1,1,274,1326,1052
23828,1,1,56,1401,1345
23829,0,0,55,0,-55
23830,0,0,114,0,-114
23831,0,0,19,0,-19
23832,0,0,35,0,-35
23833,0,0,25,0,-25
23834,0,0,9,0,-9
23835,1,0,17,0,-17
23836,0,0,36,0,-36
23837,0,0,18,0,-18
23838,0,0,0,0,0
23839,1,1,117,1330,1213
23840,1,1,145,1201,1056
23841,1,0,133,0,-133
23842,0,0,127,0,-127
23843,1,0,130,0,-130
23844,0,0,20,0,-20
23845,1,0,119,0,-119
23846,1,0,66,0,-66
23847,1,0,60,0,-60
23848,1,1,384,1291,907
23849,1,0,2,0,-2
23850,0,0,7,0,-7
23851,1,1,123,1651,1528
23852,1,1,312,1256,944
23853,1,1,175,1397,1222
23854,1,0,92,0,-92
23855,1,0,8,0,-8
23856,0,0,18,0,-18
23857,1,1,434,1320,886
23858,1,1,825,1290,465
23859,1,0,51,0,-51
23860,1,0,44,0,-44
23861,0,0,103,0,-103
23862,1,0,10,0,-10
23863,1,0,151,0,-151
23864,0,0,73,0,-73
23865,1,1,223,1339,1116
23866,0,0,155,0,-155
23867,0,0,15,0,-15
23868,0,0,8,0,-8
23869,1,0,153,0,-153
23870,0,0,148,0,-148
23871,0,0,26,0,-26
23872,1,0,5,0,-5
23873,0,0,18,0,-18
23874,1,1,422,1416,994
23875,0,0,51,0,-51
23876,1,0,35,0,-35
23877,1,1,512,2440,1928
23878,0,0,8,0,-8
23879,1,0,64,0,-64
23880,1,0,0,0,0
23881,0,0,51,0,-51
23882,0,0,9,0,-9
23883,1,1,274,1363,1089
23884,1,1,403,1378,975
23885,0,0,123,0,-123
23886,1,1,270,1248,978
23887,1,0,45,0,-45
23888,0,0,149,0,-149
23889,1,1,87,1955,1868
23890,1,0,52,0,-52
23891,1,0,35,0,-35
23892,1,1,1489,1504,15
23893,1,1,350,1351,1001
23894,1,0,32,0,-32
23895,1,0,4,0,-4
23896,1,0,112,0,-112
23897,1,0,114,0,-114
23898,1,1,314,1228,914
23899,0,0,57,0,-57
23900,1,0,6,0,-6
23901,1,1,191,1221,1030
23902,0,0,20,0,-20
23903,1,1,959,1300,341
23904,0,0,11,0,-11
23905,0,0,75,0,-75
23906,1,1,585,9012,8427
23907,1,1,412,1309,897
23908,0,0,13,0,-13
23909,1,1,1002,2052,1050
23910,1,1,1199,1215,16
23911,1,0,86,0,-86
23912,1,0,17,0,-17
23913,0,0,20,0,-20
23914,1,0,5,0,-5
23915,1,0,29,0,-29
23916,0,0,60,0,-60
23917,0,0,12,0,-12
23918,1,0,12,0,-12
23919,1,1,379,2180,1801
23920,0,0,28,0,-28
23921,0,0,12,0,-12
23922,0,0,77,0,-77
23923,0,0,18,0,-18
23924,1,0,26,0,-26
23925,1,1,235,1481,1246
23926,1,1,700,2020,1320
23927,0,0,34,0,-34
23928,1,0,95,0,-95
23929,1,0,19,0,-19
23930,1,0,18,0,-18
23931,0,0,2,0,-2
23932,1,1,816,1597,781
23933,1,1,180,1305,1125
23934,1,1,596,1213,617
23935,1,1,525,1207,682
23936,1,0,0,0,0
23937,1,0,27,0,-27
23938,1,0,255,0,-255
23939,1,1,998,1440,442
23940,1,0,2,0,-2
23941,0,0,10,0,-10
23942,0,0,50,0,-50
23943,0,0,18,0,-18
23944,1,0,39,0,-39
23945,1,0,32,0,-32
23946,0,0,10,0,-10
23947,0,0,20,0,-20
23948,0,0,141,0,-141
23949,1,1,884,1331,447
23950,1,1,8,3112,3104
23951,1,0,57,0,-57
23952,0,0,53,0,-53
23953,1,1,1039,2053,1014
23954,0,0,108,0,-108
23955,0,0,279,0,-279
23956,0,0,60,0,-60
23957,1,0,12,0,-12
23958,1,0,51,0,-51
23959,0,0,32,0,-32
23960,1,1,3346,1284,-2062
23961,1,0,7,0,-7
23962,1,0,70,0,-70
23963,0,0,94,0,-94
23964,1,0,17,0,-17
23965,0,0,26,0,-26
23966,1,0,1,0,-1
23967,1,1,113,1510,1397
23968,0,0,50,0,-50
23969,1,0,53,0,-53
23970,1,0,32,0,-32
23971,0,0,11,0,-11
23972,1,0,46,0,-46
23973,1,1,205,1293,1088
23974,0,0,1,0,-1
23975,0,0,8,0,-8
23976,1,1,1172,1392,220
23977,1,0,11,0,-11
23978,1,0,45,0,-45
23979,1,1,1989,1427,-562
23980,1,0,3,0,-3
23981,1,0,7,0,-7
23982,1,1,1047,1717,670
23983,0,0,27,0,-27
23984,1,0,13,0,-13
23985,1,1,389,1370,981
23986,1,1,1944,3293,1349
23987,0,0,9,0,-9
23988,1,1,464,1351,887
23989,1,0,68,0,-68
23990,0,0,131,0,-131
23991,0,0,34,0,-34
23992,1,1,119,1353,1234
23993,1,1,249,1325,1076
23994,1,1,1493,1226,-267
23995,0,0,69,0,-69
23996,1,1,264,1459,1195
23997,1,1,159,1309,1150
23998,0,0,45,0,-45
23999,1,0,15,0,-15
24000,1,0,4,0,-4
24001,0,0,44,0,-44
24002,1,1,397,3119,2722
24003,0,0,69,0,-69
24004,0,0,18,0,-18
24005,0,0,34,0,-34
24006,1,0,5,0,-5
24007,0,0,66,0,-66
24008,0,0,17,0,-17
24009,0,0,144,0,-144
24010,1,1,442,1655,1213
24011,1,1,155,1283,1128
24012,1,0,13,0,-13
24013,1,1,644,1697,1053
24014,1,1,333,1354,1021
24015,1,0,138,0,-138
24016,1,1,71,1281,1210
24017,0,0,2,0,-2
24018,0,0,27,0,-27
24019,1,0,55,0,-55
24020,1,1,1444,1280,-164
24021,0,0,48,0,-48
24022,1,1,549,1356,807
24023,1,0,46,0,-46
24024,1,1,186,1746,1560
24025,1,1,120,1372,1252
24026,0,0,63,0,-63
24027,1,1,1073,1410,337
24028,0,0,42,0,-42
24029,1,1,851,1274,423
24030,0,0,1,0,-1
24031,1,0,34,0,-34
24032,0,0,13,0,-13
24033,1,1,1193,1824,631
24034,0,0,57,0,-57
24035,1,1,99,1210,1111
24036,1,0,31,0,-31
24037,1,1,1268,1700,432
24038,1,0,98,0,-98
24039,0,0,52,0,-52
24040,1,0,81,0,-81
24041,0,0,34,0,-34
24042,1,1,286,1204,918
24043,0,0,5,0,-5
24044,1,0,23,0,-23
24045,1,1,140,1221,1081
24046,1,0,284,0,-284
24047,0,0,25,0,-25
24048,1,1,34,3446,3412
24049,1,0,31,0,-31
24050,0,0,6,0,-6
24051,1,0,20,0,-20
24052,1,0,57,0,-57
24053,0,0,34,0,-34
24054,0,0,11,0,-11
24055,1,0,86,0,-86
24056,1,1,120,1975,1855
24057,1,1,64,1847,1783
24058,1,0,73,0,-73
24059,1,0,30,0,-30
24060,1,0,0,0,0
24061,0,0,11,0,-11
24062,1,1,162,2099,1937
24063,1,0,30,0,-30
24064,1,0,21,0,-21
24065,0,0,130,0,-130
24066,1,0,50,0,-50
24067,1,0,23,0,-23
24068,1,1,179,1626,1447
24069,1,0,41,0,-41
24070,0,0,13,0,-13
24071,1,1,1014,1749,735
24072,1,1,478,1373,895
24073,1,1,1040,1374,334
24074,0,0,63,0,-63
24075,0,0,13,0,-13
24076,1,0,78,0,-78
24077,1,1,134,1529,1395
24078,0,0,80,0,-80
24079,1,0,195,0,-195
24080,1,1,584,1633,1049
24081,0,0,10,0,-10
24082,1,1,110,1805,1695
24083,0,0,188,0,-188
24084,0,0,47,0,-47
24085,0,0,59,0,-59
24086,0,0,138,0,-138
24087,1,1,146,1200,1054
24088,0,0,4,0,-4
24089,1,0,23,0,-23
24090,0,0,25,0,-25
24091,1,0,5,0,-5
24092,0,0,26,0,-26
24093,1,0,108,0,-108
24094,1,0,201,0,-201
24095,0,0,146,0,-146
24096,0,0,69,0,-69
24097,1,0,142,0,-142
24098,1,1,229,1513,1284
24099,1,0,19,0,-19
24100,0,0,54,0,-54
24101,0,0,108,0,-108
24102,1,1,741,1396,655
24103,0,0,42,0,-42
24104,1,1,591,1218,627
24105,0,0,91,0,-91
24106,1,0,35,0,-35
24107,1,1,110,1592,1482
24108,1,1,1039,1254,215
24109,1,0,90,0,-90
24110,1,1,119,1365,1246
24111,0,0,95,0,-95
24112,0,0,15,0,-15
24113,0,0,7,0,-7
24114,1,1,1337,1647,310
24115,1,1,159,1326,1167
24116,1,1,902,1285,383
24117,1,0,63,0,-63
24118,1,0,10,0,-10
24119,1,0,81,0,-81
24120,0,0,35,0,-35
24121,0,0,63,0,-63
24122,1,0,45,0,-45
24123,0,0,157,0,-157
24124,1,1,165,1252,1087
24125,1,1,727,1291,564
24126,1,0,66,0,-66
24127,0,0,96,0,-96
24128,1,1,528,1596,1068
24129,0,0,17,0,-17
24130,0,0,6,0,-6
24131,0,0,98,0,-98
24132,1,1,551,1352,801
24133,1,1,127,1265,1138
24134,1,1,768,1264,496
24135,1,0,180,0,-180
24136,0,0,41,0,-41
24137,1,1,229,1218,989
24138,1,1,1221,1799,578
24139,1,0,17,0,-17
24140,0,0,22,0,-22
24141,0,0,115,0,-115
24142,1,1,116,1212,1096
24143,1,1,1254,1265,11
24144,0,0,68,0,-68
24145,1,0,29,0,-29
24146,1,1,94,1960,1866
24147,1,0,55,0,-55
24148,0,0,49,0,-49
24149,0,0,69,0,-69
24150,0,0,46,0,-46
24151,1,1,573,2651,2078
24152,1,0,0,0,0
24153,0,0,3,0,-3
24154,1,0,22,0,-22
24155,0,0,34,0,-34
24156,0,0,32,0,-32
24157,1,0,15,0,-15
24158,0,0,6,0,-6
24159,1,1,391,1221,830
24160,0,0,11,0,-11
24161,1,1,1338,1298,-40
24162,1,1,95,1383,1288
24163,0,0,6,0,-6
24164,1,1,442,1255,813
24165,1,1,392,1511,1119
24166,0,0,34,0,-34
24167,0,0,8,0,-8
24168,1,0,31,0,-31
24169,1,1,457,2801,2344
24170,1,0,87,0,-87
24171,1,0,102,0,-102
24172,1,0,57,0,-57
24173,1,0,33,0,-33
24174,1,1,1417,1836,419
24175,0,0,0,0,0
24176,0,0,0,0,0
24177,1,1,271,1235,964
24178,0,0,79,0,-79
24179,1,1,2049,1564,-485
24180,1,0,67,0,-67
24181,0,0,60,0,-60
24182,1,1,1030,1528,498
24183,0,0,61,0,-61
24184,1,1,834,1432,598
24185,1,0,30,0,-30
24186,0,0,28,0,-28
24187,1,1,125,1238,1113
24188,1,1,289,1576,1287
24189,0,0,184,0,-184
24190,0,0,36,0,-36
24191,1,0,18,0,-18
24192,1,1,1058,1388,330
24193,0,0,143,0,-143
24194,1,0,15,0,-15
24195,1,1,185,1450,1265
24196,1,0,15,0,-15
24197,0,0,3,0,-3
24198,1,1,408,1352,944
24199,0,0,50,0,-50
24200,1,0,33,0,-33
24201,0,0,112,0,-112
24202,1,1,402,1401,999
24203,0,0,43,0,-43
24204,1,0,71,0,-71
24205,1,0,7,0,-7
24206,1,1,664,1291,627
24207,0,0,12,0,-12
24208,0,0,188,0,-188
24209,1,0,24,0,-24
24210,1,1,319,1364,1045
24211,1,0,28,0,-28
24212,0,0,32,0,-32
24213,0,0,32,0,-32
24214,1,1,161,1236,1075
24215,1,1,356,1890,1534
24216,1,1,275,2428,2153
24217,1,1,232,1325,1093
24218,0,0,48,0,-48
24219,0,0,159,0,-159
24220,1,0,16,0,-16
24221,1,0,0,0,0
24222,0,0,66,0,-66
24223,0,0,27,0,-27
24224,1,1,454,1399,945
24225,1,1,1014,1381,367
24226,1,0,45,0,-45
24227,0,0,47,0,-47
24228,1,1,263,2961,2698
24229,0,0,50,0,-50
24230,1,0,15,0,-15
24231,1,0,77,0,-77
24232,0,0,24,0,-24
24233,1,0,2,0,-2
24234,1,0,1,0,-1
24235,1,0,36,0,-36
24236,1,0,52,0,-52
24237,1,0,29,0,-29
24238,1,0,15,0,-15
24239,1,1,168,2253,2085
24240,0,0,6,0,-6
24241,1,0,41,0,-41
24242,1,0,71,0,-71
24243,1,1,211,1248,1037
24244,1,1,1284,1658,374
24245,1,1,59,3381,3322
24246,1,0,113,0,-113
24247,0,0,60,0,-60
24248,0,0,83,0,-83
24249,0,0,49,0,-49
24250,1,0,2,0,-2
24251,1,0,48,0,-48
24252,0,0,8,0,-8
24253,0,0,30,0,-30
24254,1,0,17,0,-17
24255,0,0,49,0,-49
24256,1,1,246,1369,1123
24257,0,0,30,0,-30
24258,0,0,42,0,-42
24259,1,0,12,0,-12
24260,1,0,53,0,-53
24261,1,0,39,0,-39
24262,1,1,940,2219,1279
24263,0,0,63,0,-63
24264,0,0,15,0,-15
24265,1,1,516,1482,966
24266,0,0,6,0,-6
24267,1,0,165,0,-165
24268,1,1,981,1606,625
24269,1,0,43,0,-43
24270,1,1,60,1224,1164
24271,1,0,53,0,-53
24272,0,0,43,0,-43
24273,0,0,11,0,-11
24274,1,0,72,0,-72
24275,1,0,32,0,-32
24276,1,1,341,1290,949
24277,1,1,165,1234,1069
24278,1,1,956,1896,940
24279,1,1,1527,1427,-100
24280,1,0,15,0,-15
24281,1,1,110,1291,1181
24282,0,0,11,0,-11
24283,0,0,17,0,-17
24284,0,0,59,0,-59
24285,1,0,78,0,-78
24286,1,0,152,0,-152
24287,0,0,57,0,-57
24288,0,0,44,0,-44
24289,1,0,65,0,-65
24290,1,0,20,0,-20
24291,0,0,16,0,-16
24292,1,0,82,0,-82
24293,1,1,1565,1733,168
24294,0,0,0,0,0
24295,0,0,30,0,-30
24296,0,0,23,0,-23
24297,1,0,2,0,-2
24298,0,0,13,0,-13
24299,0,0,8,0,-8
24300,1,1,577,1404,827
24301,0,0,12,0,-12
24302,0,0,38,0,-38
24303,0,0,66,0,-66
24304,0,0,141,0,-141
24305,0,0,87,0,-87
24306,0,0,44,0,-44
24307,1,0,57,0,-57
24308,1,1,197,1709,1512
24309,1,0,121,0,-121
24310,1,1,478,1409,931
24311,1,0,168,0,-168
24312,1,0,29,0,-29
24313,0,0,1,0,-1
24314,0,0,110,0,-110
24315,1,1,433,1316,883
24316,1,0,20,0,-20
24317,1,0,103,0,-103
24318,1,1,440,1564,1124
24319,1,0,61,0,-61
24320,1,1,227,1561,1334
24321,1,1,143,1479,1336
24322,0,0,19,0,-19
24323,1,1,69,1965,1896
24324,1,1,448,1309,861
24325,1,0,5,0,-5
24326,1,0,2,0,-2
24327,1,0,26,0,-26
24328,1,0,66,0,-66
24329,0,0,43,0,-43
24330,1,1,74,2883,2809
24331,1,1,214,1414,1200
24332,0,0,28,0,-28
24333,1,0,45,0,-45
24334,1,1,87,1221,1134
24335,0,0,24,0,-24
24336,1,1,446,2548,2102
24337,0,0,102,0,-102
24338,1,1,285,1470,1185
24339,0,0,171,0,-171
24340,0,0,35,0,-35
24341,0,0,34,0,-34
24342,0,0,11,0,-11
24343,1,0,7,0,-7
24344,1,1,142,1822,1680
24345,0,0,77,0,-77
24346,0,0,4,0,-4
24347,1,1,3220,1228,-1992
24348,0,0,37,0,-37
24349,0,0,33,0,-33
24350,1,1,1415,1221,-194
24351,0,0,136,0,-136
24352,0,0,27,0,-27
24353,1,0,4,0,-4
24354,1,0,2,0,-2
24355,1,1,468,3893,3425
24356,1,0,28,0,-28
24357,1,0,37,0,-37
24358,1,0,55,0,-55
24359,1,1,1679,1761,82
24360,0,0,15,0,-15
24361,1,0,193,0,-193
24362,1,1,327,1392,1065
24363,0,0,9,0,-9
24364,1,0,40,0,-40
24365,0,0,6,0,-6
24366,0,0,27,0,-27
24367,1,1,55,1502,1447
24368,0,0,4,0,-4
24369,1,0,13,0,-13
24370,1,0,41,0,-41
24371,0,0,2,0,-2
24372,1,0,34,0,-34
24373,0,0,4,0,-4
24374,1,0,6,0,-6
24375,1,0,22,0,-22
24376,1,0,30,0,-30
24377,1,1,659,1562,903
24378,1,1,110,1285,1175
24379,1,0,156,0,-156
24380,1,1,683,1203,520
24381,0,0,60,0,-60
24382,1,0,22,0,-22
24383,1,1,1534,1310,-224
24384,0,0,10,0,-10
24385,1,1,121,1207,1086
24386,1,1,299,1501,1202
24387,0,0,124,0,-124
24388,1,1,1688,1286,-402
24389,1,0,68,0,-68
24390,1,1,134,1546,1412
24391,1,1,184,1298,1114
24392,0,0,14,0,-14
24393,1,0,81,0,-81
24394,1,0,67,0,-67
24395,1,0,30,0,-30
24396,1,1,830,1287,457
24397,0,0,12,0,-12
24398,0,0,16,0,-16
24399,0,0,5,0,-5
24400,1,1,902,1287,385
24401,1,0,91,0,-91
24402,0,0,19,0,-19
24403,1,0,33,0,-33
24404,1,1,239,1275,1036
24405,0,0,60,0,-60
24406,1,1,326,1255,929
24407,1,0,35,0,-35
24408,0,0,66,0,-66
24409,1,0,51,0,-51
24410,1,1,365,2047,1682
24411,0,0,13,0,-13
24412,1,0,5,0,-5
24413,0,0,47,0,-47
24414,1,0,157,0,-157
24415,1,0,15,0,-15
24416,1,1,58,1409,1351
24417,0,0,352,0,-352
24418,1,0,10,0,-10
24419,0,0,37,0,-37
24420,1,0,20,0,-20
24421,0,0,104,0,-104
24422,1,1,190,1434,1244
24423,1,0,53,0,-53
24424,0,0,12,0,-12
24425,1,0,5,0,-5
24426,1,0,32,0,-32
24427,0,0,55,0,-55
24428,1,0,12,0,-12
24429,1,0,31,0,-31
24430,0,0,46,0,-46
24431,0,0,30,0,-30
24432,1,1,763,1523,760
24433,1,1,100,1911,1811
24434,1,0,14,0,-14
24435,1,0,35,0,-35
24436,0,0,116,0,-116
24437,1,0,49,0,-49
24438,0,0,26,0,-26
24439,1,1,1110,1704,594
24440,1,0,69,0,-69
24441,0,0,456,0,-456
24442,1,1,323,1205,882
24443,1,0,34,0,-34
24444,0,0,63,0,-63
24445,0,0,133,0,-133
24446,0,0,5,0,-5
24447,1,1,350,1499,1149
24448,1,0,25,0,-25
24449,1,0,20,0,-20
24450,0,0,0,0,0
24451,0,0,103,0,-103
24452,0,0,170,0,-170
24453,1,1,342,1344,1002
24454,0,0,125,0,-125
24455,1,1,1037,1717,680
24456,0,0,23,0,-23
24457,1,1,701,1298,597
24458,1,1,205,2388,2183
24459,1,1,438,1564,1126
24460,0,0,64,0,-64
24461,0,0,15,0,-15
24462,0,0,128,0,-128
24463,1,1,285,1327,1042
24464,0,0,176,0,-176
24465,1,0,36,0,-36
24466,1,1,1444,1583,139
24467,1,1,274,1296,1022
24468,0,0,45,0,-45
24469,1,0,40,0,-40
24470,1,1,95,1338,1243
24471,1,0,16,0,-16
24472,0,0,0,0,0
24473,0,0,25,0,-25
24474,0,0,8,0,-8
24475,1,1,2040,1520,-520
24476,1,1,361,1435,1074
24477,1,1,326,1229,903
24478,1,1,308,1505,1197
24479,0,0,116,0,-116
24480,1,1,218,1710,1492
24481,1,1,109,1411,1302
24482,0,0,38,0,-38
24483,1,0,52,0,-52
24484,1,0,127,0,-127
24485,1,1,161,1539,1378
24486,1,1,602,1284,682
24487,0,0,93,0,-93
24488,0,0,15,0,-15
24489,1,0,17,0,-17
24490,1,0,28,0,-28
24491,0,0,8,0,-8
24492,1,0,112,0,-112
24493,1,0,12,0,-12
24494,1,0,75,0,-75
24495,1,1,91,1640,1549
24496,0,0,9,0,-9
24497,1,1,691,1283,592
24498,1,1,503,1237,734
24499,0,0,3,0,-3
24500,1,0,15,0,-15
24501,1,1,1061,1314,253
24502,0,0,9,0,-9
24503,1,0,70,0,-70
24504,1,0,57,0,-57
24505,1,0,39,0,-39
24506,1,0,81,0,-81
24507,0,0,11,0,-11
24508,1,0,8,0,-8
24509,1,0,125,0,-125
24510,0,0,48,0,-48
24511,1,0,55,0,-55
24512,1,0,43,0,-43
24513,1,0,60,0,-60
24514,1,0,99,0,-99
24515,0,0,44,0,-44
24516,0,0,25,0,-25
24517,1,1,180,1600,1420
24518,1,1,117,1301,1184
24519,1,1,294,1755,1461
24520,0,0,60,0,-60
24521,0,0,74,0,-74
24522,1,0,5,0,-5
24523,1,0,5,0,-5
24524,0,0,50,0,-50
24525,1,1,620,2264,1644
24526,1,1,321,1921,1600
24527,0,0,8,0,-8
24528,1,0,248,0,-248
24529,1,1,72,1869,1797
24530,1,0,82,0,-82
24531,1,0,54,0,-54
24532,1,1,124,1498,1374
24533,0,0,4,0,-4
24534,1,0,13,0,-13
24535,1,1,149,1957,1808
24536,1,1,475,1307,832
24537,1,1,380,1388,1008
24538,0,0,20,0,-20
24539,0,0,27,0,-27
24540,0,0,140,0,-140
24541,1,1,661,1358,697
24542,1,0,12,0,-12
24543,0,0,19,0,-19
24544,1,0,113,0,-113
24545,1,0,21,0,-21
24546,1,1,789,1263,474
24547,1,0,111,0,-111
24548,1,0,104,0,-104
24549,1,0,119,0,-119
24550,1,1,650,1262,612
24551,1,0,28,0,-28
24552,1,1,184,1362,1178
24553,1,0,35,0,-35
24554,1,0,265,0,-265
24555,1,1,461,1678,1217
24556,0,0,16,0,-16
24557,0,0,93,0,-93
24558,0,0,20,0,-20
24559,0,0,121,0,-121
24560,1,1,140,1631,1491
24561,0,0,24,0,-24
24562,1,1,688,1269,581
24563,0,0,61,0,-61
24564,0,0,51,0,-51
24565,1,0,65,0,-65
24566,1,1,294,1240,946
24567,0,0,29,0,-29
24568,1,0,12,0,-12
24569,1,1,1639,1964,325
24570,1,0,91,0,-91
24571,1,1,1568,1366,-202
24572,0,0,49,0,-49
24573,1,0,42,0,-42
24574,1,1,295,1245,950
24575,0,0,21,0,-21
24576,0,0,12,0,-12
24577,1,0,52,0,-52
24578,0,0,39,0,-39
24579,1,1,599,1336,737
24580,1,0,1,0,-1
24581,0,0,105,0,-105
24582,0,0,11,0,-11
24583,0,0,60,0,-60
24584,1,0,51,0,-51
24585,0,0,2,0,-2
24586,1,0,100,0,-100
24587,1,0,26,0,-26
24588,0,0,89,0,-89
24589,1,1,208,3225,3017
24590,0,0,89,0,-89
24591,0,0,8,0,-8
24592,1,0,60,0,-60
24593,1,0,29,0,-29
24594,1,0,119,0,-119
24595,0,0,30,0,-30
24596,0,0,4,0,-4
24597,0,0,7,0,-7
24598,1,0,5,0,-5
24599,1,0,140,0,-140
24600,1,0,1,0,-1
24601,0,0,0,0,0
24602,0,0,9,0,-9
24603,0,0,67,0,-67
24604,1,0,244,0,-244
24605,1,1,229,1586,1357
24606,1,0,12,0,-12
24607,0,0,67,0,-67
24608,1,1,27,1257,1230
24609,0,0,62,0,-62
24610,1,0,93,0,-93
24611,1,0,117,0,-117
24612,0,0,14,0,-14
24613,0,0,40,0,-40
24614,1,1,304,1207,903
24615,0,0,24,0,-24
24616,1,0,71,0,-71
24617,1,1,232,5780,5548
24618,0,0,72,0,-72
24619,1,0,46,0,-46
24620,1,0,51,0,-51
24621,1,1,427,1240,813
24622,1,1,340,1283,943
24623,0,0,21,0,-21
24624,0,0,31,0,-31
24625,1,1,1580,2390,810
24626,0,0,49,0,-49
24627,1,1,145,2413,2268
24628,1,1,380,3869,3489
24629,0,0,131,0,-131
24630,1,0,0,0,0
24631,0,0,25,0,-25
24632,1,0,4,0,-4
24633,1,0,15,0,-15
24634,1,1,162,1262,1100
24635,0,0,53,0,-53
24636,0,0,20,0,-20
24637,0,0,0,0,0
24638,0,0,52,0,-52
24639,1,0,153,0,-153
24640,1,1,597,2169,1572
24641,0,0,76,0,-76
24642,1,1,976,1298,322
24643,0,0,1,0,-1
24644,1,0,209,0,-209
24645,1,0,23,0,-23
24646,1,1,352,1495,1143
24647,1,1,837,2712,1875
24648,1,0,2,0,-2
24649,1,1,273,1561,1288
24650,0,0,60,0,-60
24651,0,0,21,0,-21
