ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
14411,38,39076.21739978555,0.2216462269697674,1,307,6211,2732,8636
14412,37,25845.56801604114,0.0020440840307185655,1,444,9129,1623,10308
14413,25,22006.514450695387,0.05350011560427704,1,478,5519,1655,6696
14414,53,28885.060945634097,0.1629863035084981,1,291,12952,2312,14973
14415,37,21535.28561342187,0.06509505896297597,1,349,8218,3404,11273
14416,31,21502.64838319791,0.0853606617475702,1,1692,12042,1490,11840
14417,41,23860.595419994697,0.06348410595327104,1,1648,5326,1618,5296
14418,72,28135.696111592184,0.03508050601350761,1,1034,5308,2810,7084
14419,30,23633.422383865596,0.018846559859034637,0,61,0,0,-61
14420,31,24217.72622167025,0.10531819047938616,1,1639,7952,2868,9181
14421,55,20730.88033009602,0.07066528979559507,1,56,21843,4161,25948
14422,28,38331.75521536542,0.040094858802920005,1,255,8288,1547,9580
14423,64,20049.06150100986,0.1280502135149248,0,49,0,0,-49
14424,30,23149.425575617348,0.22676541023748037,1,1243,5417,2009,6183
14425,64,41560.73901462169,0.0034700945272068146,1,312,7308,1701,8697
14426,33,34304.33790480925,0.03940392485888132,1,479,5253,2167,6941
14427,56,24094.32950937317,0.005681255302989156,1,60,8223,1900,10063
14428,34,21846.72216180537,0.002599423725721881,1,965,5461,2138,6634
14429,44,21568.943472113708,0.10299449433057083,1,246,6873,3842,10469
14430,34,34817.446824981285,0.031691383896406196,1,211,5366,2347,7502
14431,62,39318.463555425486,0.24956091042444528,1,2124,12163,2127,12166
14432,21,22536.224344248953,0.0007248778466929313,1,353,7950,1690,9287
14433,24,69402.94560415103,0.13113176143528127,1,321,5238,1474,6391
14434,18,22559.751805808257,0.23259120632018898,1,714,11316,1445,12047
14435,38,20919.943903908406,0.07052301033062512,1,135,5272,1483,6620
14436,23,40591.292547694655,0.015531203063681422,1,131,8941,2794,11604
14437,20,41506.17071572807,0.37220349351753396,1,954,7520,9836,16402
14438,54,55091.01349698927,0.13650215580943084,1,1350,6620,1542,6812
14439,18,20161.091889943626,0.027193241442116895,0,66,0,0,-66
14440,18,39562.051215769294,0.053316854703052856,1,235,9572,2261,11598
14441,62,50339.04999561973,0.005895824744772136,1,242,6153,2357,8268
14442,40,54676.27645974348,0.06260124457023304,1,72,15933,2359,18220
14443,25,22301.120963322024,0.03152905260780923,1,505,8405,2299,10199
14444,24,24454.45983457562,0.2897557654958002,1,182,10804,1882,12504
14445,73,21444.98717533117,0.2097261196807891,1,20,8375,1538,9893
14446,35,23450.24722967356,0.3410040395732087,0,65,0,0,-65
14447,20,22194.96388439973,0.010996562128511507,1,107,5863,1794,7550
14448,50,26980.128523539694,0.3168014862827874,1,427,6880,1528,7981
14449,57,26754.475847457008,0.09845992402409465,0,27,0,0,-27
14450,37,24264.28906091284,0.28091190606399935,1,664,17149,1518,18003
14451,63,33604.74701832207,0.07872854619411648,1,357,8589,1702,9934
14452,36,22325.466135627365,0.005733516717594435,1,127,6366,1471,7710
14453,28,35006.36419546201,0.03643828566994958,1,537,8643,1650,9756
14454,21,22525.310960469484,0.17218370898246954,1,282,7408,1480,8606
14455,49,24159.44135672496,0.1183095327450263,0,29,0,0,-29
14456,72,43805.76879452989,0.014176843012153044,1,191,5295,1614,6718
14457,29,51287.662945974276,0.1750527613692466,1,720,5335,1550,6165
14458,26,22696.33510015796,0.060757706574327004,1,288,8309,2216,10237
14459,73,26640.84125489502,0.043775135718220025,1,280,11348,1744,12812
14460,34,74750.60391179292,0.28573152935143015,0,187,0,0,-187
14461,56,50003.020595086615,0.13158909316869866,1,175,5673,1559,7057
14462,22,25145.537191953605,0.1847216229500713,0,86,0,0,-86
14463,59,20575.39230661739,0.07424955741280709,1,257,5347,1733,6823
14464,24,21157.452140728154,0.07545617039647379,1,177,6011,1574,7408
14465,29,69460.3889150116,0.2880699123212804,1,591,5767,1778,6954
14466,22,24920.456843899334,0.06817067630968562,1,996,8311,1884,9199
14467,33,23922.302934474807,0.13322576600319902,0,89,0,0,-89
14468,30,21351.508029839293,0.07870315534965032,1,1414,5789,2333,6708
14469,37,23713.713240117853,0.0708743558537186,1,938,5437,2662,7161
14470,25,41894.94367075054,0.10057648613965937,0,52,0,0,-52
14471,19,28669.37630875084,0.004802185174277291,1,416,6642,1630,7856
14472,54,58547.92884062288,0.17843781470431616,1,1247,6369,1475,6597
14473,30,24994.491454379815,0.3210063510377842,1,381,11318,1856,12793
14474,69,23153.53586430458,0.06262547519964486,1,932,5381,2454,6903
14475,66,29796.073603727793,0.014865272669550981,1,1285,5517,2322,6554
14476,42,23598.50855231266,0.09958388149792073,0,10,0,0,-10
14477,18,20970.068343359304,0.05988664621033171,0,21,0,0,-21
14478,33,21452.790956727247,0.029331616374566796,1,220,5970,1470,7220
14479,54,38051.91532417456,0.34437795699814305,1,889,5425,2018,6554
14480,26,21429.99253273063,0.19607727240175726,0,18,0,0,-18
14481,34,26860.745222745103,0.159434823090743,1,66,8239,1499,9672
14482,22,25866.63350536076,0.003628355773836217,1,246,5655,1963,7372
14483,41,25367.190005942142,0.23286567151971765,0,22,0,0,-22
14484,49,29629.420561081697,0.04688247562850347,1,1284,6843,1674,7233
14485,25,23618.613334788355,0.06140785403544578,1,1457,10506,4799,13848
14486,51,40783.96015653628,0.10703575010672459,1,532,6410,2231,8109
14487,40,22681.281652593327,0.304683736852154,0,25,0,0,-25
14488,48,23729.194084529652,0.1802554339106447,1,1319,7692,3496,9869
14489,59,21818.280964055262,0.009188934184727198,1,154,7175,2269,9290
14490,50,22353.767271938697,0.021158839132217284,1,191,6361,1456,7626
14491,59,39030.68221130123,4.067736890460544e-05,1,549,7140,2445,9036
14492,34,20849.670359690266,0.39668317535530856,1,662,9956,1604,10898
14493,56,22243.20358922718,0.05618250111840073,0,44,0,0,-44
14494,29,21305.76878731302,0.02340528999065327,1,512,38758,7366,45612
14495,31,22198.804469913066,0.23585463924129924,0,22,0,0,-22
14496,28,22978.41059551099,0.4603423359520352,0,65,0,0,-65
14497,32,25156.413777921563,0.2547763749487807,1,113,5384,1442,6713
14498,57,30971.90612506607,0.06986863750554291,1,93,5721,1458,7086
14499,64,27016.42616113918,0.040496320276043496,1,3,12130,1510,13637
14500,23,25186.89284590963,0.0935896624165962,1,354,6357,1643,7646
14501,42,46762.74018253032,0.06813346897781315,1,231,9617,3089,12475
14502,27,29049.49173815996,0.06753059197175562,1,1296,8368,1637,8709
14503,48,66947.803615179,0.02139406131717793,1,1927,8204,1736,8013
14504,47,30789.699976314223,0.11052600382741126,1,152,7048,1969,8865
14505,49,22440.735331646898,0.2855166109383633,1,1278,6795,2102,7619
14506,38,26965.403704860226,0.06948667061461522,1,660,5676,6454,11470
14507,23,29105.637116640715,0.03547934335891055,1,495,5517,1538,6560
14508,41,30580.665910032003,0.3227697398019568,0,3,0,0,-3
14509,53,22949.772095052438,0.045334136271517604,0,23,0,0,-23
14510,18,28263.04557432284,0.12943473935067384,1,98,11065,1715,12682
14511,52,29939.100734818167,0.1937800309938423,0,5,0,0,-5
14512,72,20327.16342600415,0.02778855524820715,1,572,6941,3918,10287
14513,37,20795.93126052968,0.21913711908952513,0,0,0,0,0
14514,64,26630.245234637943,0.11981073479914545,1,1540,8093,1683,8236
14515,30,41198.78870083506,0.024613089857505245,1,144,6608,1795,8259
14516,70,20280.3685012061,0.052857014363545674,0,74,0,0,-74
14517,29,22226.166875682808,0.06689468287971467,1,576,30576,1478,31478
14518,18,21766.343019286836,0.2458804783095636,1,404,6332,1516,7444
14519,72,20877.166054371355,0.09403568576900645,1,1847,14820,1483,14456
14520,28,36026.487909159274,0.052588167874141264,0,8,0,0,-8
14521,38,26956.988206584014,0.028261012282380777,1,1296,5457,1561,5722
14522,21,21597.17524494532,0.34367409026845613,0,34,0,0,-34
14523,21,20419.01990938084,0.24165183891012737,0,10,0,0,-10
14524,33,23818.620899567843,0.04780380918772059,1,112,6336,1498,7722
14525,56,27433.430629796723,0.230819292448467,1,634,5691,3212,8269
14526,47,62577.8625191468,0.17615193973068402,1,956,11263,2321,12628
14527,37,29679.523796667483,0.1538271836056083,1,347,14724,1757,16134
14528,19,23433.812344621034,0.12674127594987694,1,102,5820,1951,7669
14529,43,23556.10446304001,0.10212788761115098,1,553,6109,1982,7538
14530,21,22072.04890509685,0.0243305613156162,0,5,0,0,-5
14531,33,35722.35100740329,0.08904212105228827,1,1062,9449,1577,9964
14532,22,62208.910414800994,0.08246703912027409,1,2591,10839,2412,10660
14533,59,21501.637615806187,0.08278427728063256,1,260,9402,2144,11286
14534,62,33132.10271898467,0.07895812180118096,0,25,0,0,-25
14535,49,20286.851067750267,0.15874825991478625,1,394,6004,3513,9123
14536,40,24290.99432894538,0.2187945834038749,1,242,5851,1440,7049
14537,51,20344.010564052125,0.2631152075391572,1,66,8035,1652,9621
14538,35,26788.22384478957,0.0012851296342465423,1,858,20761,2587,22490
14539,57,25136.921794867307,0.00174247296347399,0,49,0,0,-49
14540,21,26295.343733001686,0.18569776589841386,1,659,7539,4863,11743
14541,60,38549.846556648896,0.09310972678112608,0,87,0,0,-87
14542,44,88163.35520658283,0.48295502142583807,0,57,0,0,-57
14543,37,24242.68725032347,0.37985822203757036,0,34,0,0,-34
14544,69,41477.0532121469,0.07790332083096632,1,674,11866,1677,12869
14545,29,29372.752351927797,0.4821749954410811,1,152,40545,4372,44765
14546,47,20849.361550311343,0.06412968609012709,0,4,0,0,-4
14547,32,27024.48888362661,0.11540039468460943,1,539,7611,4677,11749
14548,49,24631.68128696403,0.05764446949092061,1,239,9601,2829,12191
14549,21,20537.329904424605,0.20479870497408406,1,350,13510,1669,14829
14550,35,22093.16534736429,0.10372190355455735,1,1023,6112,1532,6621
14551,27,23157.576835437252,0.0459253460264255,1,120,7636,2203,9719
14552,58,26279.680817663993,0.06971150270683082,1,562,5992,1460,6890
14553,21,22043.105069511173,0.0658256038121976,1,110,7694,1712,9296
14554,61,27877.257098349415,0.20380790025550607,1,92,14470,1645,16023
14555,29,20102.67354399394,0.02552826124192534,1,217,7464,1715,8962
14556,33,21926.587499447207,0.17938636201740055,0,45,0,0,-45
14557,48,29464.458219802862,0.14317980561664856,0,71,0,0,-71
14558,48,30157.223012857532,0.01298482816846419,1,452,5892,2051,7491
14559,19,39414.64251497456,0.06427026469694687,1,295,6127,1665,7497
14560,44,21911.127964663254,0.09419300708188696,1,319,20640,1684,22005
14561,20,28519.828440783996,0.3680942536546914,1,375,5636,5903,11164
14562,67,20659.356915287164,0.19567998538230058,1,835,10393,1654,11212
14563,36,22368.47101731225,0.02783476927753584,1,398,5705,1765,7072
14564,73,23013.08293420839,0.3867808140064929,0,118,0,0,-118
14565,30,47337.99744102537,0.05675060037276691,1,473,10041,1493,11061
14566,24,24706.786791805953,0.06927423890029345,1,340,5618,1533,6811
14567,64,22122.705034494098,0.03821366118849041,1,442,7179,2191,8928
14568,30,48055.380987564284,0.08543372585526744,1,335,18884,2362,20911
14569,25,39786.38602096355,0.09921288356031337,1,118,5478,1584,6944
14570,42,25762.586938638076,0.1537318512065113,1,537,6646,1769,7878
14571,55,21032.878476468453,0.11815462994339865,1,434,5323,2003,6892
14572,54,36661.91300554161,0.24773116861382505,1,1341,5538,2080,6277
14573,27,21364.85965648634,0.21692742662618872,0,101,0,0,-101
14574,52,30947.077726551986,0.05329641309967701,1,163,7043,1462,8342
14575,19,29948.895334940953,0.018631163571843877,1,129,15270,2314,17455
14576,48,20005.96003377029,0.13554279182681175,0,31,0,0,-31
14577,31,27389.77466931786,0.3466870674070466,0,186,0,0,-186
14578,54,20766.32042097091,0.19024037433199023,0,47,0,0,-47
14579,18,21181.645928538524,0.2914098132519392,0,10,0,0,-10
14580,28,27265.16472447595,0.09048298306940078,1,482,13352,1452,14322
14581,27,21763.48051161459,0.41462781517418884,0,18,0,0,-18
14582,26,39459.77267849614,0.20015014114402316,1,1575,8284,1774,8483
14583,32,50076.8754010775,0.03880326249773939,1,70,9658,1837,11425
14584,29,21620.242502289755,0.17994577563622588,1,58,5619,1516,7077
14585,22,22425.414633858196,0.20003231540344893,1,68,7166,1959,9057
14586,40,24347.05489517482,0.13211503443980666,1,102,8518,1497,9913
14587,49,22809.923477415403,0.03483924225449693,1,662,10151,2645,12134
14588,68,44330.189756599364,0.12374600980725546,1,2331,261451,1944,261064
14589,21,25653.667686107194,0.024616254842931277,1,163,7512,1882,9231
14590,18,21641.333641733494,0.2003006416878253,0,22,0,0,-22
14591,22,20607.44743400522,0.32401173222676216,1,511,5780,2166,7435
14592,18,40594.02611965639,0.04951698831894452,0,37,0,0,-37
14593,26,20341.02503966011,0.029466861618495845,1,766,5797,2255,7286
14594,47,24687.5769321333,0.22446508324697007,0,13,0,0,-13
14595,60,21034.837979557436,0.24836960001990813,1,365,5592,1831,7058
14596,40,20371.88296791408,0.07331892124576754,1,210,49651,1600,51041
14597,35,24241.314388511553,0.14593855236613132,1,691,8789,1475,9573
14598,37,24529.293396948517,0.01521557439331169,1,104,6352,1550,7798
14599,70,22713.841699308497,0.18196503911019735,1,141,11366,1860,13085
14600,22,22781.74896793769,0.4538497104514331,0,18,0,0,-18
14601,60,20547.735084801407,0.38229636273809475,1,679,5250,1785,6356
14602,42,23793.493862426087,0.016374288047083487,0,64,0,0,-64
14603,18,26448.164663108535,0.007204422085340059,0,14,0,0,-14
14604,27,21234.295530112384,0.33287279931877084,0,31,0,0,-31
14605,44,36304.544759674834,0.3085702911598894,1,46,8700,1448,10102
14606,39,29430.419697313217,0.06203503177079045,0,10,0,0,-10
14607,34,20854.03695310054,0.21620168155959646,1,218,5426,1449,6657
14608,21,38178.323982126865,0.057797882258485624,0,38,0,0,-38
14609,34,21264.606400365472,0.2588623637634567,0,270,0,0,-270
14610,41,27563.952351581105,0.09907485506370454,1,769,15493,1479,16203
14611,59,32882.26563272001,0.16316999704343516,0,42,0,0,-42
14612,71,22759.6780353566,0.7247458284033182,1,694,8040,2088,9434
14613,72,29212.504646116537,0.2963322983524404,1,949,7527,2068,8646
14614,32,23812.293147266893,0.5910407815612231,0,55,0,0,-55
14615,24,32923.37830317733,0.05226973823673131,1,498,6835,1638,7975
14616,70,30860.722634250353,0.4288665750483547,1,2252,6599,3273,7620
14617,41,26457.797764308405,0.00027848128555819733,1,448,10346,1990,11888
14618,21,23766.37535912881,0.2625708778882808,1,1568,6555,1470,6457
14619,32,26120.11838038585,0.24701393464570018,0,93,0,0,-93
14620,29,44052.762664137976,0.05340228971159706,1,1074,15732,1458,16116
14621,35,26165.749015633373,0.05991679339942989,1,281,5342,1669,6730
14622,52,27844.108576136725,0.21865088401824886,1,362,6436,1576,7650
14623,24,24641.127262573988,0.06683016043810355,1,214,5303,1908,6997
14624,57,21909.119514253885,0.17552366596763727,1,363,7233,6418,13288
14625,40,29084.141533885904,0.0260151822710132,1,2499,7196,1466,6163
14626,28,35463.06318325665,0.17673600099302067,1,98,9181,1749,10832
14627,42,20871.33540129626,0.039587067418597924,0,26,0,0,-26
14628,26,20844.23202158916,0.028663925308778936,1,441,7029,1506,8094
14629,20,31097.138964874794,0.015830008815528998,0,56,0,0,-56
14630,43,24161.893755702527,0.17985191572954481,1,200,8503,1767,10070
14631,35,25520.723853347103,0.07658437846189992,1,896,42028,1631,42763
14632,18,29246.16220800438,0.039025845666260106,1,399,8256,2740,10597
14633,35,28752.982947495108,0.029284214008227113,1,181,7635,2844,10298
14634,21,22899.21941273387,0.1428217669019475,1,897,9090,1794,9987
14635,28,58402.198077174384,0.1887160759358946,1,1527,5667,2230,6370
14636,21,26437.780835907895,0.09381389750511807,1,135,9955,1922,11742
14637,68,30502.38160674119,0.014525371534977329,1,146,7241,2027,9122
14638,27,23185.75744877141,0.14703744045176184,1,368,7524,2369,9525
14639,23,26564.706004156476,0.11233139724694942,1,304,8745,2542,10983
14640,23,21996.495811078723,0.06773891729045833,1,215,16957,1450,18192
14641,25,33288.901365435704,0.03420845473834171,1,326,6056,1706,7436
14642,29,21754.60705701413,0.12743022756038924,0,46,0,0,-46
14643,22,37924.57825579533,0.30251853534052703,1,167,6315,1533,7681
14644,36,21117.44439556646,0.1311069832249864,0,32,0,0,-32
14645,72,45370.13233655522,0.06530171776823392,1,1236,11267,2476,12507
14646,21,34484.02190820154,0.13953673516673637,1,456,5424,3261,8229
14647,25,27148.611669439713,0.11390521350657397,1,1012,10424,2135,11547
14648,38,28324.363418343455,0.06832973468496444,1,151,12271,1802,13922
14649,50,54425.01093557858,0.042189159578327556,1,207,5364,1669,6826
14650,20,20665.90272896856,0.025874704439103075,0,133,0,0,-133
14651,26,23376.388165876047,0.05224876917199273,1,477,8176,4055,11754
14652,69,20825.077690925995,0.1597764249583246,0,4,0,0,-4
14653,55,22366.78828022222,0.19531831608695435,0,25,0,0,-25
14654,28,24624.7065476473,0.09856934106805329,1,251,5473,2403,7625
14655,37,20639.736234134056,0.055473308525679596,1,757,8846,1937,10026
14656,63,58469.350336287134,0.042435016419956895,1,543,5619,1457,6533
14657,26,22281.316258545296,0.3823897759559754,1,77,12471,1444,13838
14658,24,29762.023551216538,0.020952858710875887,1,145,18984,1856,20695
14659,24,22993.37693592891,0.14433605978831174,1,212,6042,1568,7398
14660,20,53411.089396893934,0.04468295398417092,1,806,8921,1463,9578
14661,19,23848.085283930654,0.04514746610461883,1,976,15889,1590,16503
14662,62,33467.191427352656,0.14274717863068545,0,14,0,0,-14
14663,24,67273.44865999285,0.07817164320741148,1,64,6543,1541,8020
14664,18,27858.84254096486,0.0010731187319725473,1,87,6528,1513,7954
14665,52,25186.073148482494,0.26753930284011124,0,34,0,0,-34
14666,51,32694.569127680796,0.2763217645886804,1,378,8692,2373,10687
14667,61,86292.7709153666,0.2072039374625773,0,49,0,0,-49
14668,32,24510.77104188369,0.016750556055355085,1,860,5949,2348,7437
14669,28,20622.849277340047,0.010033108041598864,1,67,8689,1875,10497
14670,58,20595.756172158373,0.19128157354381067,1,329,5448,1500,6619
14671,61,20175.069919040692,0.06135031501521012,0,11,0,0,-11
14672,47,25638.42293068508,0.1103681031958314,1,684,10104,1977,11397
14673,71,21806.797378974108,0.026888739695808312,1,537,7742,1497,8702
14674,24,28238.446173610795,0.012281573816181947,1,1474,6514,1476,6516
14675,28,23103.414900845753,0.0566346697285194,1,672,12248,2418,13994
14676,28,55003.3407078183,0.0823131059552332,1,186,9192,1745,10751
14677,73,22049.343737226136,0.052536945558061286,1,184,5377,2170,7363
14678,40,52724.939591868555,0.20590324761982798,1,65,7311,1781,9027
14679,18,33522.51178577595,0.05912061171554348,1,1483,6867,5968,11352
14680,27,38957.48494607808,0.13345699925676235,1,41,7014,1472,8445
14681,25,59782.92535933318,0.14633549404870774,1,1395,5867,1785,6257
14682,20,24322.341363846113,0.0807897568545457,0,24,0,0,-24
14683,25,21192.424713727913,0.06057786964335747,1,50,96458,2984,99392
14684,65,21005.742477618664,0.055708787243240236,1,106,5274,2106,7274
14685,33,20142.280434269374,0.026997527639917755,1,289,5650,2081,7442
14686,51,24532.331992060783,0.0851971665974338,1,835,7281,1483,7929
14687,20,21276.5622459385,0.035078022015039866,1,566,22519,1996,23949
14688,30,25578.480219482994,0.1120083590965939,0,37,0,0,-37
14689,73,22596.310361809818,0.08134816663796199,1,119,5925,1522,7328
14690,21,27368.289361216328,0.1865174093582546,1,204,6735,12105,18636
14691,46,26880.215851173125,0.20227271379852238,1,293,7039,7994,14740
14692,28,20741.60532476957,0.053337434310264074,1,98,14668,2350,16920
14693,26,20002.64427640493,0.036116639716025405,1,2393,8213,1494,7314
14694,42,21003.08274851596,0.060563888130646566,0,67,0,0,-67
14695,34,52565.12472838898,0.029038503912140495,1,378,8458,1642,9722
14696,18,20869.16523954326,0.09472243288718564,1,447,5632,1450,6635
14697,65,49981.05100784263,0.015934930374358516,1,527,8337,1676,9486
14698,25,36987.954130604594,0.27481145345965363,0,132,0,0,-132
14699,49,98633.9721752076,0.07467249153015088,1,206,5586,1447,6827
14700,47,22724.07530430847,0.0037930392114384225,1,463,7609,1566,8712
14701,34,21123.92427666907,0.12019908833620387,1,7,6595,1949,8537
14702,19,28168.252117345575,0.02740436004438667,1,44,8822,1549,10327
14703,66,21241.99751016437,0.16182420966974365,0,32,0,0,-32
14704,33,22000.900663464257,0.16309485386535638,1,280,5642,2814,8176
14705,21,28226.809091959938,0.2589925354377567,0,10,0,0,-10
14706,20,20601.076813656844,0.0349149629080614,1,1416,20038,1440,20062
14707,73,46790.337692392495,0.36516020495591245,1,92,5328,1779,7015
14708,21,27051.15382350585,0.36254627478113566,1,71,5692,2140,7761
14709,23,22339.07055564304,0.4247893769382063,0,21,0,0,-21
14710,38,36902.7679083512,0.1528034119739356,0,36,0,0,-36
14711,23,20947.504566556592,0.422254617747769,0,124,0,0,-124
14712,41,22849.44909760333,0.03512928476906109,1,1165,5807,1446,6088
14713,60,21990.313087600032,0.06684256176198634,1,789,14747,1603,15561
14714,18,26532.165212708052,0.0602124525694754,1,124,50867,1899,52642
14715,30,22367.23453214316,0.030320631349008795,1,60,7263,2183,9386
14716,66,27691.85091375328,0.05292634868689902,1,199,7968,1712,9481
14717,56,50215.23949035413,0.13635289671161147,1,343,7397,1675,8729
14718,24,69216.21545646894,0.061069856490279815,1,276,7008,2436,9168
14719,50,28615.881820890943,0.12248362790877694,0,35,0,0,-35
14720,32,25322.063543707525,0.06694391592916864,1,730,8349,4553,12172
14721,37,30364.73200079618,0.026045679965119063,1,838,8219,1757,9138
14722,27,38080.37777700705,0.06481477087776609,1,255,5435,1661,6841
14723,27,26418.27950751575,0.1869841477013857,1,1088,5397,2248,6557
14724,30,28976.840251030404,0.08832879430539242,1,721,8392,1802,9473
14725,39,36358.09267168942,2.9326155554339863e-05,1,641,14553,1453,15365
14726,34,53857.40081502714,0.13650265126223818,0,69,0,0,-69
14727,43,23005.9118640739,0.04901880034222728,1,294,6328,3228,9262
14728,20,23367.681629335486,0.12557540996189887,0,19,0,0,-19
14729,38,49082.31096086734,0.036641337295613655,1,38,6354,2840,9156
14730,18,23741.163351353087,0.032070308141292636,1,488,5887,1487,6886
14731,26,34948.812042038844,0.028691922169330076,1,844,9587,4466,13209
14732,40,27787.405616516506,0.1571999108982802,0,88,0,0,-88
14733,69,32908.70749004216,0.09062558906289873,0,3,0,0,-3
14734,31,23480.425502908438,0.04588506270441259,0,72,0,0,-72
14735,70,32900.997059255584,0.2653600838088054,1,229,7964,2643,10378
14736,22,20078.95959742697,0.07745989251298438,1,203,7401,2803,10001
14737,22,23060.24146135097,0.3961357383760683,1,74,23520,3115,26561
14738,64,65302.212792373255,0.02296785703559108,1,109,6221,1920,8032
14739,65,40235.00053050987,0.2463602310966565,0,26,0,0,-26
14740,31,20866.44857612505,0.2340330636815963,0,31,0,0,-31
14741,39,23035.644451010623,0.14083873687755616,1,322,29687,1854,31219
14742,31,37870.200758420324,0.006915258223167937,1,78,12001,1443,13366
14743,37,34879.1485366865,0.1655260854412047,0,3,0,0,-3
14744,32,38868.6778668386,0.0665590573470996,1,338,9317,1582,10561
14745,36,21784.250195744156,0.15432932843089978,0,1,0,0,-1
14746,44,35727.261759261695,0.0058558334876525325,1,1044,16988,1959,17903
14747,47,28173.79302197243,0.14161735803583117,1,1359,7200,1711,7552
14748,23,33619.424497939246,0.3343830847466236,1,1496,5988,1442,5934
14749,20,22138.91379338482,0.29451972732573417,1,640,10189,1527,11076
14750,39,21673.773678297417,0.004419778023621379,1,396,6666,1716,7986
14751,53,35415.84374438399,0.18529729713532572,1,379,7182,1929,8732
14752,74,23171.110077318554,0.2084133993515019,1,204,11469,3045,14310
14753,35,20944.69350447271,0.10703106668034741,1,237,12890,1470,14123
14754,20,22310.192104179194,0.07467580358725982,1,172,6948,1883,8659
14755,29,26914.84596847641,0.06629444740689934,0,24,0,0,-24
14756,28,26395.98206061168,0.29169321024159583,0,65,0,0,-65
14757,33,24086.163167462397,0.09879611655017906,0,15,0,0,-15
14758,34,28918.886353201222,0.17048314812477117,1,147,14821,1442,16116
14759,26,37563.58074746856,0.48322084269545934,0,41,0,0,-41
14760,20,94069.67699061811,0.17771360675051834,1,851,5861,1594,6604
14761,26,20234.463964358314,0.0645131447678599,1,523,5404,3811,8692
14762,39,21049.78370646699,0.0003887305093750819,1,310,6240,2822,8752
14763,28,20876.670029010576,0.0026600282887867827,1,969,10732,2415,12178
14764,58,24954.102469762092,0.03388139839844468,1,658,7410,3017,9769
14765,36,20452.533384363232,0.3478765628295169,0,126,0,0,-126
14766,73,30753.44369204285,0.3560158436487105,0,74,0,0,-74
14767,55,488946.2014562223,0.07441796447391653,1,455,14991,1686,16222
14768,57,20334.912357987792,0.057595460161734335,1,541,15910,1441,16810
14769,60,24999.681911878433,0.06761528596053384,1,640,5415,1834,6609
14770,73,25807.780677220628,0.060596298956837324,0,40,0,0,-40
14771,28,50680.50305242836,0.03612514905959623,0,84,0,0,-84
14772,22,30879.729335969816,0.10439993038476622,1,604,5888,1457,6741
14773,68,28083.653899670244,0.12125401073392535,1,184,9942,5507,15265
14774,64,92349.14354733599,0.34493758092153165,0,112,0,0,-112
14775,60,49971.745948919146,0.022410253267139326,1,562,6212,1628,7278
14776,28,25447.955406757977,0.1567519248435242,1,867,5313,1491,5937
14777,27,33494.1201092851,0.1787088633531407,1,203,6897,1777,8471
14778,23,31149.237444664326,0.01488029369614241,1,325,6227,2418,8320
14779,35,43240.91232822869,0.08234715153726989,1,193,10381,1509,11697
14780,71,24214.572249464793,0.12278457037372481,1,411,9376,1504,10469
14781,34,91847.20937590391,0.35395999814899765,1,322,7343,1905,8926
14782,23,23710.61517813645,0.20505492345074816,1,1210,6113,1950,6853
14783,75,29600.181651215957,0.49106745322193834,0,23,0,0,-23
14784,18,31608.652466249052,0.16537035320825985,0,29,0,0,-29
14785,27,23179.711804610386,0.25222102691076104,1,749,6235,1445,6931
14786,27,43901.90248553494,0.030143472986107166,1,1125,5369,3222,7466
14787,49,21330.340926504345,0.36361724514607957,0,22,0,0,-22
14788,32,27236.55650667563,0.01032018596907026,0,4,0,0,-4
14789,56,25109.406699638454,0.015820668583267455,1,172,7697,4014,11539
14790,36,20118.732179598333,0.05442890515941602,1,889,6580,1695,7386
14791,20,37880.67844092045,0.24108764282871908,0,151,0,0,-151
14792,45,21827.958083957637,0.25218940044899085,1,323,5790,1534,7001
14793,34,20273.179401285972,0.09496607244342045,1,244,6310,1537,7603
14794,49,20385.575300262815,0.21039249267587465,1,688,11457,1482,12251
14795,22,21880.266403876267,0.0480430664333523,1,1099,13156,3660,15717
14796,28,27013.715130201348,0.3439899173363481,1,46,7335,1921,9210
14797,71,25184.750339760394,0.09330753092638701,0,106,0,0,-106
14798,36,23772.775135475236,0.14629972821953405,1,237,7472,1490,8725
14799,28,25454.81604511936,0.21873567796575463,1,458,14393,2475,16410
14800,44,31084.736862875547,0.04952201275465313,1,256,5555,1574,6873
14801,65,24105.034275752372,0.0911320515229013,0,25,0,0,-25
14802,38,23543.174925933705,0.24457642813436573,1,400,13306,1848,14754
14803,26,80924.92772980388,0.12031207475953846,0,15,0,0,-15
14804,38,20078.073261686124,0.3971154799436509,0,7,0,0,-7
14805,40,27959.44184576199,0.1269506949162069,1,89,6154,1443,7508
14806,71,23052.23734619453,0.0005894086200671168,1,1845,7001,2890,8046
14807,37,25410.077980219743,0.14995275070037672,1,988,78466,1970,79448
14808,21,21326.025378199654,0.00942900054872718,1,195,8086,1641,9532
14809,31,20855.4640662782,0.2610737163803872,1,1624,28886,2371,29633
14810,57,24842.622085757892,0.3450903282860035,0,75,0,0,-75
14811,31,27927.208034363954,0.31581408261063026,0,60,0,0,-60
14812,50,21636.138300789567,0.17064239345689775,1,694,5240,1561,6107
